,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
836,51420,51421,2015,11,13,12,3,198.0,3.0,240.0,224.0,5.0,88.0,1014.0,8.0,8,0.89,0.0,0.0
837,51421,51422,2015,11,13,13,3,194.0,3.0,234.0,225.0,5.0,88.0,1014.0,8.0,8,1.78,0.0,0.0
838,51422,51423,2015,11,13,14,3,187.0,3.0,233.0,227.0,5.0,88.0,1014.0,9.0,8,3.57,0.0,0.0
839,51423,51424,2015,11,13,15,3,180.0,3.0,233.0,219.0,6.0,88.0,1014.0,9.0,1,1.79,0.0,0.0
840,51424,51425,2015,11,13,16,3,227.0,3.0,227.0,219.0,6.0,88.0,1014.0,8.0,1,2.68,0.0,0.0
841,51425,51426,2015,11,13,17,3,217.0,3.0,229.0,232.0,5.0,88.0,1014.0,8.0,1,3.57,0.0,0.0
842,51426,51427,2015,11,13,18,3,211.0,3.0,229.0,233.0,6.0,88.0,1014.0,7.0,1,4.46,0.0,0.0
843,51427,51428,2015,11,13,19,3,191.0,3.0,249.0,229.0,6.0,88.0,1014.0,7.0,1,5.35,0.0,0.0
844,51428,51429,2015,11,13,20,3,234.0,3.0,263.0,248.0,6.0,88.0,1014.0,7.0,1,6.24,0.0,0.0
845,51429,51430,2015,11,13,21,3,256.0,3.0,250.0,227.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
846,51430,51431,2015,11,13,22,3,245.0,3.0,254.0,233.0,6.0,88.0,1014.0,7.0,3,0.89,0.0,0.0
847,51431,51432,2015,11,13,23,3,201.0,3.0,258.0,229.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
848,51432,51433,2015,11,14,0,3,177.0,3.0,260.0,248.0,6.0,88.0,1014.0,7.0,8,1.34,0.0,0.0
849,51433,51434,2015,11,14,1,3,193.0,3.0,261.0,257.0,6.0,88.0,1014.0,7.0,3,0.89,0.0,0.0
850,51434,51435,2015,11,14,2,3,235.0,3.0,283.0,262.0,6.0,88.0,1014.0,7.0,3,1.78,0.0,0.0
851,51435,51436,2015,11,14,3,3,244.0,3.0,267.0,244.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
852,51436,51437,2015,11,14,4,3,234.0,3.0,263.0,236.0,6.0,88.0,1014.0,7.0,3,0.89,0.0,0.0
853,51437,51438,2015,11,14,5,3,240.0,3.0,266.0,244.0,6.0,88.0,1014.0,7.0,3,1.78,0.0,0.0
854,51438,51439,2015,11,14,6,3,245.0,3.0,247.0,241.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
855,51439,51440,2015,11,14,7,3,236.0,3.0,240.0,228.0,5.0,88.0,1014.0,6.0,3,0.89,0.0,0.0
856,51440,51441,2015,11,14,8,3,234.0,3.0,233.0,219.0,4.0,88.0,1014.0,5.0,8,0.89,0.0,0.0
857,51441,51442,2015,11,14,9,3,251.0,3.0,3.0,230.0,7.0,88.0,1014.0,7.0,8,1.78,0.0,0.0
858,51442,51443,2015,11,14,10,3,270.0,3.0,3.0,250.0,7.0,88.0,1014.0,9.0,8,2.67,0.0,0.0
859,51443,51444,2015,11,14,11,3,253.0,3.0,249.0,232.0,7.0,88.0,1014.0,10.0,8,3.56,0.0,0.0
860,51444,51445,2015,11,14,12,3,287.0,3.0,308.0,268.0,6.0,88.0,1014.0,10.0,8,4.45,0.0,0.0
861,51445,51446,2015,11,14,13,3,365.0,3.0,365.0,322.0,6.0,88.0,1014.0,11.0,8,6.24,0.0,0.0
862,51446,51447,2015,11,14,14,3,385.0,3.0,391.0,358.0,7.0,88.0,1014.0,11.0,3,1.79,0.0,0.0
863,51447,51448,2015,11,14,15,3,311.0,294.0,307.0,294.0,7.0,88.0,1014.0,11.0,3,5.81,0.0,0.0
864,51448,51449,2015,11,14,16,3,309.0,3.0,294.0,285.0,7.0,88.0,1014.0,10.0,3,8.94,0.0,0.0
865,51449,51450,2015,11,14,17,3,297.0,3.0,299.0,271.0,6.0,88.0,1014.0,9.0,3,10.73,0.0,0.0
866,51450,51451,2015,11,14,18,3,286.0,3.0,275.0,262.0,7.0,88.0,1014.0,8.0,3,12.52,0.0,0.0
867,51451,51452,2015,11,14,19,3,293.0,3.0,276.0,257.0,6.0,88.0,1014.0,7.0,3,14.31,0.0,0.0
868,51452,51453,2015,11,14,20,3,301.0,3.0,280.0,275.0,7.0,88.0,1014.0,8.0,3,16.1,0.0,0.0
869,51453,51454,2015,11,14,21,3,283.0,3.0,278.0,259.0,7.0,88.0,1014.0,10.0,3,20.12,0.0,0.0
870,51454,51455,2015,11,14,22,3,279.0,3.0,245.0,233.0,7.0,88.0,1014.0,9.0,8,0.89,0.0,0.0
871,51455,51456,2015,11,14,23,3,293.0,3.0,274.0,248.0,7.0,88.0,1014.0,8.0,8,1.34,0.0,0.0
872,51456,51457,2015,11,15,0,3,290.0,3.0,285.0,276.0,6.0,88.0,1014.0,7.0,8,2.23,0.0,0.0
873,51457,51458,2015,11,15,1,3,285.0,3.0,284.0,273.0,6.0,88.0,1014.0,7.0,8,2.68,0.0,0.0
874,51458,51459,2015,11,15,2,3,277.0,3.0,283.0,264.0,6.0,88.0,1014.0,6.0,8,3.13,0.0,0.0
875,51459,51460,2015,11,15,3,3,264.0,3.0,261.0,243.0,5.0,88.0,1014.0,5.0,8,3.58,0.0,0.0
876,51460,51461,2015,11,15,4,3,246.0,3.0,252.0,223.0,4.0,88.0,1014.0,4.0,1,0.89,0.0,0.0
877,51461,51462,2015,11,15,5,3,243.0,3.0,288.0,272.0,3.0,88.0,1014.0,3.0,7,1.79,0.0,0.0
878,51462,51463,2015,11,15,6,3,261.0,3.0,276.0,231.0,4.0,88.0,1014.0,4.0,7,3.58,0.0,0.0
879,51463,51464,2015,11,15,7,3,261.0,3.0,242.0,211.0,5.0,88.0,1014.0,5.0,7,4.47,0.0,0.0
880,51464,51465,2015,11,15,8,3,235.0,3.0,199.0,233.0,5.0,88.0,1014.0,5.0,7,6.26,0.0,0.0
881,51465,51466,2015,11,15,9,3,210.0,3.0,230.0,239.0,8.0,88.0,1014.0,8.0,7,8.05,0.0,0.0
882,51466,51467,2015,11,15,10,3,213.0,3.0,221.0,206.0,8.0,88.0,1014.0,9.0,7,11.18,0.0,0.0
883,51467,51468,2015,11,15,11,3,211.0,3.0,212.0,199.0,6.0,88.0,1014.0,12.0,1,3.13,0.0,0.0
884,51468,51469,2015,11,15,12,3,214.0,3.0,213.0,183.0,6.0,88.0,1014.0,13.0,1,4.92,0.0,0.0
885,51469,51470,2015,11,15,13,3,174.0,3.0,174.0,164.0,6.0,88.0,1014.0,13.0,3,3.13,0.0,0.0
886,51470,51471,2015,11,15,14,3,176.0,3.0,186.0,182.0,6.0,88.0,1014.0,13.0,3,6.26,0.0,0.0
887,51471,51472,2015,11,15,15,3,205.0,3.0,216.0,214.0,6.0,88.0,1014.0,12.0,3,9.39,0.0,0.0
888,51472,51473,2015,11,15,16,3,261.0,3.0,256.0,242.0,7.0,88.0,1014.0,11.0,3,11.18,0.0,0.0
889,51473,51474,2015,11,15,17,3,273.0,3.0,264.0,248.0,6.0,88.0,1014.0,11.0,3,14.31,0.0,0.0
890,51474,51475,2015,11,15,18,3,270.0,3.0,265.0,254.0,6.0,88.0,1014.0,10.0,3,16.1,0.0,0.0
891,51475,51476,2015,11,15,19,3,245.0,3.0,237.0,222.0,6.0,88.0,1014.0,10.0,3,17.89,0.0,0.0
892,51476,51477,2015,11,15,20,3,116.0,3.0,118.0,119.0,5.0,88.0,1014.0,10.0,3,19.68,0.0,0.0
893,51477,51478,2015,11,15,21,3,83.0,3.0,83.0,61.0,4.0,88.0,1014.0,10.0,3,21.47,0.0,0.0
894,51478,51479,2015,11,15,22,3,48.0,3.0,44.0,44.0,4.0,88.0,1014.0,9.0,3,23.26,0.0,0.0
895,51479,51480,2015,11,15,23,3,39.0,3.0,41.0,47.0,4.0,88.0,1014.0,9.0,8,0.45,0.0,0.0
896,51480,51481,2015,11,16,0,3,33.0,3.0,43.0,48.0,5.0,88.0,1014.0,7.0,3,0.89,0.0,0.0
897,51481,51482,2015,11,16,1,3,36.0,3.0,42.0,38.0,5.0,88.0,1014.0,7.0,7,1.79,0.0,0.0
898,51482,51483,2015,11,16,2,3,43.0,3.0,46.0,45.0,6.0,88.0,1014.0,7.0,7,4.92,0.0,0.0
899,51483,51484,2015,11,16,3,3,41.0,3.0,44.0,40.0,6.0,88.0,1014.0,7.0,7,8.05,0.0,0.0
900,51484,51485,2015,11,16,4,3,40.0,3.0,41.0,43.0,5.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
901,51485,51486,2015,11,16,5,3,39.0,3.0,40.0,42.0,6.0,88.0,1014.0,6.0,1,0.89,0.0,0.0
902,51486,51487,2015,11,16,6,3,44.0,3.0,52.0,50.0,6.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
903,51487,51488,2015,11,16,7,3,39.0,3.0,54.0,57.0,6.0,88.0,1014.0,6.0,3,0.89,0.0,0.0
904,51488,51489,2015,11,16,8,3,41.0,3.0,61.0,72.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
905,51489,51490,2015,11,16,9,3,53.0,3.0,47.0,52.0,5.0,88.0,1014.0,7.0,3,1.79,0.0,0.0
906,51490,51491,2015,11,16,10,3,53.0,3.0,40.0,42.0,4.0,88.0,1014.0,7.0,3,3.58,0.0,0.0
907,51491,51492,2015,11,16,11,3,70.0,3.0,64.0,56.0,2.0,88.0,1014.0,8.0,3,6.71,0.0,0.0
908,51492,51493,2015,11,16,12,3,82.0,3.0,86.0,78.0,3.0,88.0,1014.0,9.0,3,9.84,0.0,0.0
909,51493,51494,2015,11,16,13,3,70.0,3.0,72.0,74.0,2.0,88.0,1014.0,8.0,3,11.63,0.0,0.0
910,51494,51495,2015,11,16,14,3,63.0,3.0,73.0,68.0,1.0,88.0,1014.0,9.0,3,13.42,0.0,0.0
911,51495,51496,2015,11,16,15,3,62.0,3.0,63.0,60.0,1.0,88.0,1014.0,9.0,3,15.21,0.0,0.0
912,51496,51497,2015,11,16,16,3,46.0,3.0,53.0,49.0,1.0,88.0,1014.0,9.0,3,17.0,0.0,0.0
913,51497,51498,2015,11,16,17,3,48.0,3.0,52.0,52.0,2.0,88.0,1014.0,9.0,3,18.79,0.0,0.0
914,51498,51499,2015,11,16,18,3,72.0,3.0,63.0,66.0,0.0,88.0,1014.0,9.0,8,3.13,0.0,0.0
915,51499,51500,2015,11,16,19,3,71.0,3.0,68.0,69.0,0.0,88.0,1014.0,8.0,3,1.79,0.0,0.0
916,51500,51501,2015,11,16,20,3,68.0,3.0,62.0,62.0,1.0,88.0,1014.0,5.0,8,0.89,0.0,0.0
917,51501,51502,2015,11,16,21,3,67.0,3.0,63.0,59.0,2.0,88.0,1014.0,4.0,8,1.78,0.0,0.0
918,51502,51503,2015,11,16,22,3,72.0,3.0,66.0,70.0,2.0,88.0,1014.0,4.0,3,1.79,0.0,0.0
919,51503,51504,2015,11,16,23,3,82.0,3.0,71.0,69.0,1.0,88.0,1014.0,7.0,3,3.58,0.0,0.0
920,51504,51505,2015,11,17,0,3,71.0,3.0,72.0,72.0,1.0,88.0,1014.0,4.0,8,0.45,0.0,0.0
921,51505,51506,2015,11,17,1,3,77.0,3.0,71.0,76.0,0.0,88.0,1014.0,1.0,7,1.79,0.0,0.0
922,51506,51507,2015,11,17,2,3,80.0,3.0,77.0,88.0,2.0,88.0,1014.0,2.0,8,0.89,0.0,0.0
923,51507,51508,2015,11,17,3,3,95.0,3.0,99.0,92.0,1.0,88.0,1014.0,2.0,8,1.78,0.0,0.0
924,51508,51509,2015,11,17,4,3,88.0,3.0,87.0,81.0,0.0,88.0,1014.0,0.0,7,3.13,0.0,0.0
925,51509,51510,2015,11,17,5,3,80.0,3.0,73.0,72.0,1.0,88.0,1014.0,1.0,7,6.26,0.0,0.0
926,51510,51511,2015,11,17,6,3,74.0,3.0,3.0,66.0,3.0,88.0,1014.0,4.0,1,3.13,0.0,0.0
927,51511,51512,2015,11,17,7,3,55.0,3.0,3.0,56.0,1.0,88.0,1014.0,2.0,7,3.13,0.0,0.0
928,51512,51513,2015,11,17,8,3,46.0,3.0,46.0,51.0,3.0,88.0,1014.0,4.0,1,1.79,0.0,0.0
929,51513,51514,2015,11,17,9,3,37.0,3.0,39.0,28.0,0.0,88.0,1014.0,7.0,1,5.81,0.0,0.0
930,51514,51515,2015,11,17,10,3,20.0,3.0,17.0,17.0,-4.0,88.0,1014.0,8.0,1,10.73,0.0,0.0
931,51515,51516,2015,11,17,11,3,20.0,3.0,16.0,20.0,-3.0,88.0,1014.0,8.0,1,14.75,0.0,0.0
932,51516,51517,2015,11,17,12,3,18.0,3.0,14.0,16.0,-5.0,88.0,1014.0,9.0,1,18.77,0.0,0.0
933,51517,51518,2015,11,17,13,3,19.0,3.0,23.0,23.0,-5.0,88.0,1014.0,10.0,3,1.79,0.0,0.0
934,51518,51519,2015,11,17,14,3,32.0,3.0,36.0,38.0,-1.0,88.0,1014.0,9.0,3,3.58,0.0,0.0
935,51519,51520,2015,11,17,15,3,85.0,3.0,95.0,102.0,2.0,88.0,1014.0,9.0,3,6.71,0.0,0.0
936,51520,51521,2015,11,17,16,3,79.0,3.0,73.0,72.0,3.0,88.0,1014.0,8.0,3,10.73,0.0,0.0
937,51521,51522,2015,11,17,17,3,61.0,3.0,65.0,63.0,1.0,88.0,1014.0,7.0,3,13.86,0.0,0.0
938,51522,51523,2015,11,17,18,3,51.0,3.0,54.0,54.0,2.0,88.0,1014.0,7.0,3,17.88,0.0,0.0
939,51523,51524,2015,11,17,19,3,43.0,3.0,47.0,48.0,1.0,88.0,1014.0,6.0,3,21.01,0.0,0.0
940,51524,51525,2015,11,17,20,3,45.0,3.0,42.0,43.0,0.0,88.0,1014.0,6.0,3,24.14,0.0,0.0
941,51525,51526,2015,11,17,21,3,51.0,3.0,45.0,46.0,1.0,88.0,1014.0,5.0,3,25.93,0.0,0.0
942,51526,51527,2015,11,17,22,3,49.0,3.0,46.0,43.0,1.0,88.0,1014.0,5.0,3,29.06,0.0,0.0
943,51527,51528,2015,11,17,23,3,47.0,3.0,54.0,56.0,1.0,88.0,1014.0,5.0,3,32.19,0.0,0.0
944,51528,51529,2015,11,18,0,3,56.0,3.0,56.0,52.0,1.0,88.0,1014.0,5.0,3,35.32,0.0,0.0
945,51529,51530,2015,11,18,1,3,53.0,3.0,53.0,56.0,-1.0,88.0,1014.0,4.0,3,38.45,0.0,0.0
946,51530,51531,2015,11,18,2,3,43.0,3.0,45.0,45.0,-2.0,88.0,1014.0,4.0,3,41.58,0.0,0.0
947,51531,51532,2015,11,18,3,3,35.0,3.0,38.0,36.0,-3.0,88.0,1014.0,4.0,3,44.71,0.0,0.0
948,51532,51533,2015,11,18,4,3,40.0,3.0,42.0,40.0,-3.0,88.0,1014.0,4.0,3,47.84,0.0,0.0
949,51533,51534,2015,11,18,5,3,43.0,3.0,40.0,44.0,-3.0,88.0,1014.0,4.0,3,50.97,0.0,0.0
950,51534,51535,2015,11,18,6,3,49.0,3.0,44.0,42.0,-1.0,88.0,1014.0,3.0,3,54.1,0.0,0.0
951,51535,51536,2015,11,18,7,3,43.0,46.0,40.0,40.0,0.0,88.0,1014.0,3.0,3,57.23,0.0,0.0
952,51536,51537,2015,11,18,8,3,43.0,40.0,40.0,34.0,0.0,88.0,1014.0,3.0,3,60.36,0.0,0.0
953,51537,51538,2015,11,18,9,3,63.0,3.0,53.0,51.0,-1.0,88.0,1014.0,3.0,3,62.15,0.0,0.0
954,51538,51539,2015,11,18,10,3,69.0,3.0,3.0,68.0,-1.0,88.0,1014.0,4.0,3,65.28,0.0,0.0
955,51539,51540,2015,11,18,11,3,58.0,66.0,3.0,58.0,-1.0,88.0,1014.0,4.0,3,68.41,0.0,0.0
956,51540,51541,2015,11,18,12,3,64.0,3.0,51.0,62.0,0.0,88.0,1014.0,4.0,3,71.54,0.0,0.0
957,51541,51542,2015,11,18,13,3,76.0,3.0,70.0,71.0,1.0,88.0,1014.0,4.0,3,74.67,0.0,0.0
958,51542,51543,2015,11,18,14,3,74.0,3.0,71.0,69.0,1.0,88.0,1014.0,5.0,3,77.8,0.0,0.0
959,51543,51544,2015,11,18,15,3,74.0,81.0,74.0,77.0,1.0,88.0,1014.0,5.0,3,80.93,0.0,0.0
960,51544,51545,2015,11,18,16,3,73.0,3.0,79.0,79.0,1.0,88.0,1014.0,5.0,3,82.72,0.0,0.0
961,51545,51546,2015,11,18,17,3,86.0,3.0,83.0,85.0,1.0,88.0,1014.0,5.0,3,84.51,0.0,0.0
962,51546,51547,2015,11,18,18,3,75.0,3.0,73.0,75.0,1.0,88.0,1014.0,5.0,3,87.64,0.0,0.0
963,51547,51548,2015,11,18,19,3,78.0,3.0,73.0,77.0,1.0,88.0,1014.0,5.0,3,89.43,0.0,0.0
964,51548,51549,2015,11,18,20,3,89.0,82.0,84.0,83.0,1.0,88.0,1014.0,5.0,3,92.56,0.0,0.0
965,51549,51550,2015,11,18,21,3,80.0,3.0,77.0,78.0,2.0,88.0,1014.0,5.0,3,93.45,0.0,0.0
966,51550,51551,2015,11,18,22,3,82.0,3.0,86.0,84.0,2.0,88.0,1014.0,5.0,8,0.89,0.0,0.0
967,51551,51552,2015,11,18,23,3,79.0,87.0,82.0,84.0,2.0,88.0,1014.0,5.0,3,3.13,0.0,0.0
968,51552,51553,2015,11,19,0,3,87.0,87.0,87.0,85.0,2.0,88.0,1014.0,5.0,3,6.26,0.0,0.0
969,51553,51554,2015,11,19,1,3,91.0,3.0,87.0,88.0,2.0,88.0,1014.0,5.0,3,7.15,0.0,0.0
970,51554,51555,2015,11,19,2,3,84.0,3.0,89.0,102.0,3.0,88.0,1014.0,4.0,1,1.79,0.0,0.0
971,51555,51556,2015,11,19,3,3,84.0,3.0,91.0,91.0,3.0,88.0,1014.0,4.0,3,1.79,0.0,0.0
972,51556,51557,2015,11,19,4,3,81.0,3.0,79.0,73.0,3.0,88.0,1014.0,4.0,1,1.79,0.0,0.0
973,51557,51558,2015,11,19,5,3,71.0,3.0,83.0,83.0,3.0,88.0,1014.0,4.0,8,0.89,0.0,0.0
974,51558,51559,2015,11,19,6,3,72.0,3.0,84.0,88.0,3.0,88.0,1014.0,4.0,1,1.79,0.0,0.0
975,51559,51560,2015,11,19,7,3,83.0,3.0,83.0,86.0,4.0,88.0,1014.0,4.0,1,3.58,0.0,0.0
976,51560,51561,2015,11,19,8,3,77.0,3.0,79.0,86.0,4.0,88.0,1014.0,4.0,3,1.79,0.0,0.0
977,51561,51562,2015,11,19,9,3,77.0,90.0,88.0,92.0,4.0,88.0,1014.0,4.0,3,3.58,0.0,0.0
978,51562,51563,2015,11,19,10,3,81.0,110.0,102.0,109.0,4.0,88.0,1014.0,4.0,3,5.37,0.0,0.0
979,51563,51564,2015,11,19,11,3,89.0,107.0,103.0,101.0,4.0,88.0,1014.0,4.0,3,7.16,0.0,0.0
980,51564,51565,2015,11,19,12,3,87.0,89.0,78.0,84.0,4.0,88.0,1014.0,4.0,3,8.95,0.0,0.0
981,51565,51566,2015,11,19,13,3,53.0,3.0,52.0,57.0,4.0,88.0,1014.0,4.0,3,10.74,0.0,0.0
982,51566,51567,2015,11,19,14,3,56.0,3.0,59.0,54.0,4.0,88.0,1014.0,4.0,3,13.87,0.0,0.0
983,51567,51568,2015,11,19,15,3,55.0,3.0,70.0,67.0,4.0,88.0,1014.0,4.0,3,17.0,0.0,0.0
984,51568,51569,2015,11,19,16,3,70.0,3.0,82.0,87.0,3.0,88.0,1014.0,3.0,3,21.02,0.0,0.0
985,51569,51570,2015,11,19,17,3,58.0,3.0,57.0,57.0,2.0,88.0,1014.0,2.0,3,25.04,0.0,0.0
986,51570,51571,2015,11,19,18,3,62.0,3.0,66.0,73.0,1.0,100.0,1027.0,1.0,3,28.17,0.0,0.0
987,51571,51572,2015,11,19,19,3,68.0,3.0,70.0,80.0,1.0,100.0,1027.0,1.0,3,33.09,0.0,0.0
988,51572,51573,2015,11,19,20,3,72.0,3.0,78.0,91.0,1.0,100.0,1027.0,1.0,3,36.22,0.0,0.0
989,51573,51574,2015,11,19,21,3,76.0,3.0,85.0,88.0,1.0,88.0,1014.0,1.0,3,40.24,0.0,0.0
990,51574,51575,2015,11,19,22,3,73.0,3.0,82.0,90.0,1.0,88.0,1014.0,1.0,3,43.37,0.0,0.0
991,51575,51576,2015,11,19,23,3,62.0,3.0,74.0,74.0,0.0,88.0,1014.0,1.0,3,46.5,0.0,0.0
992,51576,51577,2015,11,20,0,3,54.0,3.0,67.0,63.0,0.0,88.0,1014.0,1.0,3,48.29,0.0,0.0
993,51577,51578,2015,11,20,1,3,49.0,3.0,63.0,60.0,0.0,88.0,1014.0,1.0,3,50.08,0.0,0.0
994,51578,51579,2015,11,20,2,3,49.0,3.0,61.0,59.0,0.0,88.0,1014.0,1.0,3,51.87,0.0,0.0
995,51579,51580,2015,11,20,3,3,54.0,53.0,53.0,50.0,0.0,100.0,1027.0,0.0,3,55.0,0.0,0.0
996,51580,51581,2015,11,20,4,3,44.0,52.0,44.0,45.0,0.0,100.0,1026.0,0.0,8,0.89,0.0,0.0
997,51581,51582,2015,11,20,5,3,28.0,3.0,34.0,32.0,0.0,100.0,1026.0,0.0,3,1.79,0.0,0.0
998,51582,51583,2015,11,20,6,3,29.0,3.0,38.0,36.0,0.0,100.0,1027.0,0.0,3,3.58,0.0,0.0
999,51583,51584,2015,11,20,7,3,33.0,51.0,40.0,45.0,0.0,100.0,1027.0,0.0,3,5.37,0.0,0.0
1000,51584,51585,2015,11,20,8,3,43.0,56.0,47.0,49.0,0.0,100.0,1027.0,0.0,3,7.16,0.0,0.0
1001,51585,51586,2015,11,20,9,3,53.0,68.0,56.0,61.0,0.0,88.0,1014.0,0.0,3,8.95,0.0,0.0
1002,51586,51587,2015,11,20,10,3,62.0,3.0,70.0,71.0,0.0,88.0,1014.0,0.0,8,0.89,0.0,0.0
1003,51587,51588,2015,11,20,11,3,71.0,3.0,78.0,87.0,0.0,88.0,1014.0,1.0,3,1.79,0.4,0.4
1004,51588,51589,2015,11,20,12,3,79.0,3.0,80.0,100.0,1.0,88.0,1014.0,1.0,3,3.58,0.2,0.6
1005,51589,51590,2015,11,20,13,3,92.0,3.0,100.0,99.0,0.0,88.0,1014.0,1.0,3,4.47,0.0,0.0
1006,51590,51591,2015,11,20,14,3,86.0,3.0,101.0,91.0,0.0,88.0,1014.0,1.0,3,6.26,0.0,0.0
1007,51591,51592,2015,11,20,15,3,86.0,3.0,92.0,89.0,0.0,88.0,1014.0,1.0,8,0.89,0.0,0.0
1008,51592,51593,2015,11,20,16,3,90.0,3.0,98.0,105.0,0.0,88.0,1014.0,2.0,8,1.78,0.0,0.0
1009,51593,51594,2015,11,20,17,3,96.0,3.0,97.0,95.0,0.0,88.0,1014.0,2.0,8,2.67,0.0,0.0
1010,51594,51595,2015,11,20,18,3,99.0,3.0,99.0,111.0,0.0,88.0,1014.0,2.0,1,1.79,0.0,0.0
1011,51595,51596,2015,11,20,19,3,105.0,3.0,97.0,82.0,1.0,88.0,1014.0,2.0,8,0.89,0.0,0.0
1012,51596,51597,2015,11,20,20,3,84.0,3.0,84.0,81.0,1.0,88.0,1014.0,2.0,8,1.78,0.0,0.0
1013,51597,51598,2015,11,20,21,3,53.0,3.0,57.0,56.0,1.0,88.0,1014.0,2.0,3,0.89,0.1,0.1
1014,51598,51599,2015,11,20,22,3,45.0,3.0,42.0,43.0,1.0,88.0,1014.0,2.0,8,0.89,0.1,0.2
1015,51599,51600,2015,11,20,23,3,34.0,3.0,32.0,35.0,1.0,88.0,1014.0,2.0,8,1.78,0.0,0.0
1016,51600,51601,2015,11,21,0,3,31.0,3.0,37.0,35.0,1.0,88.0,1014.0,2.0,3,0.89,0.1,0.1
1017,51601,51602,2015,11,21,1,3,32.0,3.0,32.0,35.0,1.0,88.0,1014.0,2.0,8,0.89,0.1,0.2
1018,51602,51603,2015,11,21,2,3,30.0,3.0,29.0,29.0,1.0,88.0,1014.0,1.0,8,1.34,0.2,0.4
1019,51603,51604,2015,11,21,3,3,30.0,3.0,27.0,27.0,1.0,88.0,1014.0,2.0,8,1.79,0.3,0.7
1020,51604,51605,2015,11,21,4,3,27.0,3.0,22.0,24.0,2.0,88.0,1014.0,2.0,7,1.79,0.3,1.0
1021,51605,51606,2015,11,21,5,3,28.0,3.0,23.0,28.0,1.0,88.0,1014.0,2.0,8,0.45,0.1,1.1
1022,51606,51607,2015,11,21,6,3,26.0,36.0,35.0,31.0,1.0,88.0,1014.0,1.0,3,1.79,0.1,1.2
1023,51607,51608,2015,11,21,7,3,43.0,3.0,33.0,35.0,0.0,88.0,1014.0,1.0,3,4.92,0.2,1.4
1024,51608,51609,2015,11,21,8,3,40.0,3.0,43.0,38.0,0.0,88.0,1014.0,1.0,3,8.05,0.2,1.6
1025,51609,51610,2015,11,21,9,3,38.0,3.0,36.0,31.0,0.0,100.0,1032.0,0.0,3,9.84,0.1,1.7
1026,51610,51611,2015,11,21,10,3,37.0,3.0,36.0,35.0,0.0,100.0,1032.0,0.0,3,11.63,0.1,1.8
1027,51611,51612,2015,11,21,11,3,38.0,3.0,35.0,43.0,0.0,100.0,1033.0,0.0,8,0.89,0.3,2.1
1028,51612,51613,2015,11,21,12,3,37.0,3.0,42.0,41.0,0.0,100.0,1032.0,0.0,3,1.79,0.2,2.3
1029,51613,51614,2015,11,21,13,3,38.0,3.0,44.0,53.0,0.0,100.0,1031.0,0.0,3,3.58,0.3,2.6
1030,51614,51615,2015,11,21,14,3,46.0,3.0,50.0,45.0,0.0,100.0,1031.0,0.0,3,5.37,0.1,2.7
1031,51615,51616,2015,11,21,15,3,50.0,3.0,47.0,46.0,0.0,100.0,1032.0,0.0,8,0.89,0.0,0.0
1032,51616,51617,2015,11,21,16,3,46.0,3.0,50.0,57.0,0.0,100.0,1032.0,0.0,8,1.78,0.0,0.0
1033,51617,51618,2015,11,21,17,3,54.0,3.0,54.0,60.0,0.0,93.0,1033.0,1.0,8,2.67,0.0,0.0
1034,51618,51619,2015,11,21,18,3,59.0,3.0,61.0,64.0,0.0,100.0,1033.0,0.0,3,1.79,0.0,0.0
1035,51619,51620,2015,11,21,19,3,61.0,3.0,74.0,81.0,0.0,100.0,1034.0,0.0,3,3.58,0.0,0.0
1036,51620,51621,2015,11,21,20,3,3.0,3.0,3.0,83.0,0.0,100.0,1035.0,0.0,3,5.37,0.0,0.0
1037,51621,51622,2015,11,21,21,3,3.0,3.0,3.0,77.0,0.0,100.0,1035.0,0.0,3,7.16,0.0,0.0
1038,51622,51623,2015,11,21,22,3,75.0,3.0,75.0,80.0,0.0,100.0,1035.0,0.0,3,10.29,0.0,0.0
1039,51623,51624,2015,11,21,23,3,71.0,3.0,73.0,69.0,-1.0,92.0,1035.0,0.0,3,12.08,0.0,0.0
1040,51624,51625,2015,11,22,0,3,74.0,3.0,79.0,78.0,-2.0,86.0,1035.0,0.0,3,12.97,0.0,0.0
1041,51625,51626,2015,11,22,1,3,72.0,3.0,81.0,77.0,-1.0,92.0,1035.0,0.0,3,13.86,0.0,0.0
1042,51626,51627,2015,11,22,2,3,3.0,3.0,3.0,73.0,-1.0,92.0,1035.0,0.0,3,14.75,0.0,0.0
1043,51627,51628,2015,11,22,3,3,54.0,3.0,68.0,61.0,-1.0,92.0,1035.0,0.0,3,15.64,0.0,0.0
1044,51628,51629,2015,11,22,4,3,62.0,3.0,74.0,68.0,-1.0,92.0,1035.0,0.0,3,16.53,0.0,0.0
